rackTotCnt,stationName,parkingBikeTotCnt,shared,stationLatitude,stationLongitude,stationId
15,1480. 용마지구대 B,7,47,37.58111191,127.08010101,ST-2301
9,"1501. 미아역 3번,4번 출구 사이",1,11,37.62607956,127.02648163,ST-948
14,1503. 강북구청사거리(수유역 8번출구),15,107,37.63926315,127.02672577,ST-643
10,1504. 삼양시장오거리,1,10,37.62415695,127.01862335,ST-644
15,1506. 강북문화예술회관,17,113,37.64032745,127.01335907,ST-645
10,1509. 서울북부수도사업소,28,280,37.63437653,127.03575134,ST-859
10,1510. 번동주공5단지 관리사무소 앞,12,120,37.63371658,127.03551483,ST-860
20,1512. 강북중학교 앞,49,245,37.64473724,127.02656555,ST-862
20,1513. 강북구청 뒷편,7,35,37.63967133,127.02519989,ST-863
10,1514. 강북구청 사거리 버스정류소 앞,2,20,37.63880539,127.02835846,ST-646
10,1515. 송천동 주민센터,5,50,37.61828613,127.02404785,ST-648
10,1516. 우이동길마을마당,9,90,37.63979340,127.01685333,ST-652
8,1518. 수유2동은행빌딩 앞,5,63,37.64308548,127.01616669,ST-654
10,1519. 장미원시장 건너편,9,90,37.64545059,127.01561737,ST-651
7,1520. 수유중앙시장,24,343,37.63986206,127.02278900,ST-650
10,1525. 미아동 복합청사,1,10,37.62714005,127.02669525,ST-647
8,1526. 강북종합시장 앞,10,125,37.64173889,127.02462769,ST-1100
10,1527. 미아역 1번 출구 뒤,2,20,37.62733459,127.02605438,ST-1101
10,1528. 삼각산동 주민센터,9,90,37.61503601,127.02069855,ST-1102
15,1529. 미아동 한국전력공사,4,27,37.63018036,127.02490997,ST-1103
13,1530. 광산사거리,26,200,37.64355087,127.02234650,ST-1104
10,1531. 미아사거리 1번 출구,2,20,37.61395645,127.03025055,ST-1105
10,1532. 번3동 주민센터 교차로,29,290,37.62635422,127.04744720,ST-1106
10,"1533. 번동 주공3, 4단지 교차로",18,180,37.62991714,127.04091644,ST-1107
10,1535. 효성인텔리안 앞,3,30,37.63629150,127.02337646,ST-1109
20,1536. 번동 두산위브 101동 옆,33,165,37.63626099,127.03217316,ST-1110
10,1537. 북한산 우이역,8,80,37.66366577,127.01242828,ST-1387
8,1538. 솔밭공원역,2,25,37.65615845,127.01313782,ST-1388
10,1539. 4.19민주묘지역,18,180,37.64967346,127.01345062,ST-1389
8,1540. 가오리역,4,50,37.64167023,127.01688385,ST-1390
10,1541. 삼양역,0,0,37.62652969,127.01805878,ST-1391
10,1542. 삼양사거리역,2,20,37.62155151,127.02037048,ST-1392
10,1543. 수유1동 주민센터,0,0,37.63018799,127.01773834,ST-1423
10,1546. 송천동우체국,21,210,37.61545944,127.02970123,ST-1665
10,1547. 꿈의숲 롯데캐슬,9,90,37.61775208,127.03570557,ST-1724
15,1548. 북서울 꿈의숲 서문,4,27,37.62268829,127.03781128,ST-1725
10,1550.삼각산아이원아파트(105동 옆),0,0,37.61522293,127.01850891,ST-2123
8,1551.4.19탑 앞,16,200,37.64686203,127.00881195,ST-2124
8,1552. 강북구청사거리,3,38,37.63920212,127.02723694,ST-2125
15,1553.서울북부고용노동지청,8,53,37.63520432,127.03396606,ST-2126
10,1554.번동사거리,4,40,37.63539124,127.03455353,ST-2127
10,1557.신창교,11,110,37.63238144,127.03930664,ST-2129
10,1558.강북문화정보도서관,15,150,37.62552643,127.03732300,ST-2130
10,1560. 도봉세무서 앞,19,190,37.61980820,127.02852631,ST-2132
7,1564.4.19민주묘지역 1번출구,20,286,37.64959717,127.01384735,ST-2133
15,1565.수유사거리,2,13,37.63561249,127.02299500,ST-2134
14,1568.4.19민주묘지 입구사거리,12,86,37.64793396,127.01457214,ST-2136
10,1569.수유역2번출구,1,10,37.63796997,127.02590179,ST-2137
10,1571.북서울 꿈의 숲 입구,15,150,37.62657166,127.03864288,ST-2401
10,1572. 우이동 먹거리마을,0,0,37.66446304,127.01184082,ST-2402
10,1573.현대성우아파트 옆,2,20,37.61666489,127.02210999,ST-2403
8,1574.송중초등학교 옆,13,163,37.61669922,127.03049469,ST-2405
10,1601. 석계역 문화광장 내 자전거 보관소,26,260,37.61518097,127.06464386,ST-600
13,1602. 광운대역 앞,62,477,37.62266159,127.06189728,ST-913
10,1605. 헬스케어,32,320,37.63162231,127.06161499,ST-866
10,1606. 태릉입구역 3번출구 ,14,140,37.61917114,127.07492828,ST-602
9,1608. 공릉역 1번 출구 앞,27,300,37.62661362,127.07275391,ST-735
20,1610. 화랑대역 2번출구 앞,35,175,37.62036896,127.08364105,ST-603
25,1611. 과기대 입구(우),39,156,37.62957382,127.07678986,ST-604
10,1616. 하계2동 공항버스정류장 옆,8,80,37.63510895,127.06832886,ST-605
7,1617. 하계동 중평어린이공원 앞,57,814,37.63756943,127.06315613,ST-606
10,1619. 중계동 하나프라자빌딩 앞(중1-1),4,40,37.64902115,127.07640839,ST-736
5,1620. 중계구민체육센터,3,60,37.64820862,127.07022095,ST-867
20,1625. 상계역 3번출구,1,5,37.65999985,127.07296753,ST-914
12,1627. 수락산역 4번출구,7,58,37.67694092,127.05509949,ST-915
5,1628. 노일초등학교 앞,12,240,37.67361832,127.05525208,ST-868
10,1630. 수연빌딩 앞,22,220,37.67625046,127.05550385,ST-869
15,1634. 당고개공원 대여소,3,20,37.66846085,127.07714844,ST-608
6,"1635. 상계3,4동 주민센터 대여소",1,17,37.67271042,127.08316040,ST-609
10,1636. 상계주공2단지 버스정류장 옆,4,40,37.64921188,127.06176758,ST-610
9,1637. KT 전화국 버스정류장 옆,2,22,37.65470123,127.06340027,ST-611
10,1639. 희성오피앙,4,40,37.68031311,127.05506897,ST-612
9,1640. 한내근린공원 북측,36,400,37.62386322,127.06848907,ST-971
15,1641. 한내근린공원 남측,41,273,37.62155533,127.06951141,ST-970
7,1642. 서울여대 남문,5,71,37.62531662,127.08813477,ST-964
10,1643. 태릉입구역 8번출구,6,60,37.61736679,127.07521057,ST-1111
10,1646. 삼육대 입구,6,60,37.63848877,127.10790253,ST-1114
25,1650. 중계근린공원내,33,132,37.63957977,127.06510162,ST-1118
20,1651. 상계동 우방유쉘아파트 앞,11,55,37.67237473,127.05599213,ST-1119
10,1652. 파르코 앞,26,260,37.68000031,127.05558014,ST-1120
10,1653. 노원역1번출구,0,0,37.65620041,127.06362152,ST-1121
15,1654. 당고개입구 오거리,5,33,37.66379166,127.07544708,ST-1122
15,1655. 공릉1단지아파트,24,160,37.63111115,127.07015991,ST-1123
12,1656. 중앙하이츠 아파트 입구,27,225,37.65501785,127.06750488,ST-1124
20,1657. 노원구청 ,0,0,37.65404892,127.05732727,ST-1125
10,1659. 중계동 을지중학교,1,10,37.65032959,127.07160187,ST-1127
8,1660. 서울시립과학관,0,0,37.64207077,127.07662201,ST-1128
10,1661. 당현천근린공원,13,130,37.64963913,127.06560516,ST-1278
20,1662. 노원역7번출구,1,5,37.65421677,127.05921173,ST-1279
25,1663. 동해문화예술관앞,11,44,37.61938095,127.05785370,ST-1280
10,1664. 노해근린공원내,5,50,37.64936066,127.07044220,ST-1281
10,1665. 양지근린공원앞,0,0,37.64699554,127.07640076,ST-1282
10,1666. 노원소방서인근,9,90,37.65578079,127.07177734,ST-1283
10,1667. 중계중학교,13,130,37.65449905,127.07438660,ST-1284
10,1668. 중계역 6번출구,1,10,37.64556503,127.06334686,ST-1285
9,1669. 중계역 3번출구,7,78,37.64352798,127.06522369,ST-1286
20,1670. 노원경찰서교차로,6,30,37.64340973,127.07183838,ST-1287
15,1671. 인덕대학교,44,293,37.62934875,127.05482483,ST-1288
15,1672. 상계동수락리버시티,18,120,37.68859863,127.05340576,ST-1289
15,1674. 서울북부고용센터앞,0,0,37.65354919,127.05808258,ST-1291
9,1675. 월계문화체육센터,1,11,37.62694168,127.05513000,ST-1348
15,1677. 육군사관학교  앞,36,240,37.62316513,127.09049988,ST-1349
10,1678. 성서대학교 밀알관,2,20,37.64843750,127.06444550,ST-1394
10,1679. 삼육대 도서관,4,40,37.64282990,127.10666656,ST-1395
7,1680. 삼육대 제3과학관,3,43,37.64265442,127.10838318,ST-1396
12,1681. 현대6차 아파트,12,100,37.64580154,127.08226013,ST-1425
13,1682. 중계종합사회복지관 교차로,4,31,37.65745544,127.07554626,ST-1426
5,1683. 노원문화예술회관,15,300,37.65045929,127.08088684,ST-1473
20,1684. 태릉입구역 5번출구,4,20,37.61832047,127.07563019,ST-1474
6,1685. 불암고등학교 앞 횡단보도,8,133,37.64818954,127.08048248,ST-1475
15,1686. 상계주공10단지 종합상가 앞,14,93,37.66114044,127.05805206,ST-1476
9,1688. 마들역 7번출구,15,167,37.66566086,127.05729675,ST-1639
10,1689. 마들역 3번출구,9,90,37.66524887,127.05789185,ST-1640
10,1690. 도봉운전면허시험장 버스정류장 옆,0,0,37.65773010,127.05931091,ST-1641
10,1691. 노원정보도서관,3,30,37.66070938,127.06533051,ST-1642
10,1692. 온곡초교 교차로,2,20,37.66418839,127.06600952,ST-1672
10,1693. 원자력 병원,2,20,37.62818909,127.08210754,ST-1740
10,1696.수락리버시티4단지,24,240,37.68645096,127.05283356,ST-2062
10,1697.상계주공2단지 219동,34,340,37.65024948,127.05715179,ST-2063
10,1702. 녹천역 1번출구 앞,18,180,37.64582062,127.05042267,ST-613
10,1703. 도봉산광역환승센터앞 ,17,170,37.68972015,127.04519653,ST-657
8,1705. 도봉구청 정문앞,7,88,37.66922379,127.04651642,ST-614
10,1706. 방학동우체국 건너편,26,260,37.66566467,127.04267120,ST-916
20,1707. 도봉구민회관,0,0,37.65446091,127.03851318,ST-615
7,1708. 도봉보건소사거리,4,57,37.65682983,127.03984833,ST-658
17,1709. 쌍문역4번출구 주변,3,18,37.65012741,127.03534698,ST-616
15,1713. 쌍문동 이안아파트 앞,0,0,37.65165329,127.02848816,ST-1129
10,1714. 도봉문화정보도서관 삼거리,1,10,37.64463043,127.04460907,ST-1130
20,1715. 서울특별시교육청도봉도서관,1,5,37.65317917,127.01278687,ST-1131
8,1716. 창동역 1번출구 건너편,2,25,37.65420151,127.05072784,ST-1132
6,1719. 신도봉사거리 버스정류장,17,283,37.67328262,127.04399109,ST-1135
27,1720. 도봉구청 옆(중랑천변),60,222,37.66867065,127.04798126,ST-1136
15,1722. 창동청소년수련관,19,127,37.65779877,127.05004883,ST-1292
10,1725. 창1동주민센터,14,140,37.64750290,127.04331207,ST-1295
8,1726. 삼익세라믹아파트교차로,10,125,37.65858841,127.03520966,ST-1296
15,1727. 서울도봉초등학교인근,39,260,37.67867661,127.04076385,ST-1297
10,1728. 서울북부지방법원,2,20,37.67771912,127.04681396,ST-1434
8,1729. 도봉한신아파트 버스정류장,29,363,37.68400955,127.04579163,ST-1461
8,1730. 도봉산역 교차로 앞,12,150,37.68759155,127.04550171,ST-1462
10,1731. 도봉고등학교 맞은편,11,110,37.68762970,127.04221344,ST-1463
10,1732. 방학역사거리,10,100,37.66759872,127.04299927,ST-1464
12,1733. 방학사거리 (봄마당 앞),12,100,37.66297913,127.04193878,ST-1465
10,1734. 쌍문현대1차아파트 108동 앞,28,280,37.65814972,127.03266907,ST-1466
13,"1735. 도봉역 1,2번 출구사이 건너편",9,69,37.67911911,127.04498291,ST-1467
12,1736. 버스정류장 앞,1,8,37.65224075,127.03706360,ST-1468
10,1737. 신창시장,26,260,37.63970184,127.03883362,ST-1469
10,1738. 창동주공17단지 상가앞,49,490,37.64630890,127.05274200,ST-1470
20,1741. 제일강산수산입구,7,35,37.64519882,127.03298187,ST-1638
10,1742. 북한산 코오롱 하늘채,18,180,37.64889145,127.02301788,ST-1726
10,1743.창동19단지아파트 관리사무소앞,28,280,37.65039062,127.05219269,ST-2088
15,1744.도봉소방서 옆,17,113,37.66480255,127.04302979,ST-2089
10,1749. ESA아파트 상가 앞,21,210,37.66627121,127.04598999,ST-2094
12,1750. 창포원 남쪽 입구,20,167,37.68826675,127.04889679,ST-2095
15,1751. 창원초등학교 교차로,25,167,37.65212250,127.04170227,ST-2096
6,1752. 창동 주공 4단지 입구 옆,13,217,37.64548111,127.04857635,ST-2097
11,1754. 창동시장입구 사거리,2,18,37.64689636,127.03343201,ST-2099
10,1756.서울북부광역등기국,11,110,37.65148544,127.04431915,ST-2101
10,1757.솔밭공원역 1번출구 앞,5,50,37.65568542,127.01338196,ST-2102
10,1758.솔밭공원역 1번출구 주변,17,170,37.65727997,127.01375580,ST-2103
10,1759.서울북부지방법원 앞,7,70,37.67721939,127.04863739,ST-2104
10,1761.방학중학교 앞,9,90,37.66562271,127.03108978,ST-2106
25,1762.북한산 한신휴플러스APT앞,30,120,37.65533829,127.04241943,ST-2107
13,1765.쌍문역 1번출구 주변,4,31,37.64966965,127.03561401,ST-2110
10,1767.방학초등학교 앞,20,200,37.66250992,127.03327942,ST-2112
8,1768.신동아타워 버스정류소,12,150,37.66208267,127.02874756,ST-2113
15,1770.도봉한신아파트 주변,9,60,37.68473816,127.05004120,ST-2115
15,1771.성원APT버스정류소,32,213,37.65796661,127.03009033,ST-2116
13,1772.시립도봉노인복지관 버스정류소,7,54,37.65805054,127.03575897,ST-2117
8,1774.정의여중고 버스정류소,5,63,37.65134811,127.03472900,ST-2119
15,1775.신원리베르텔 앞,30,200,37.65128708,127.04554749,ST-2120
10,1804. 독산역 2번출구 자전거주차장,5,50,37.46650314,126.88896942,ST-619
10,1805. 서울디지털운동장 앞,10,100,37.48228836,126.87776947,ST-620
10,1806. 에이스하이엔드타워9차 앞,9,90,37.48621368,126.87863922,ST-621
20,1808. 에이스하이엔드타워8차 앞,3,15,37.47320938,126.88494110,ST-622
10,1809. LG전자 별관동(호서대 벤처타워 맞은편),18,180,37.47143555,126.88537598,ST-623
10,1812. 갑을그레이트밸리 앞,21,210,37.47903061,126.88729858,ST-624
8,1814. 두산위브아파트 옆 상가건물 앞,29,363,37.47422028,126.89412689,ST-625
10,1819. 금천구청 앞 자전거거치대,10,100,37.45647812,126.89592743,ST-642
10,1820. 신한은행 시흥대로금융센터지점,10,100,37.44334030,126.90335846,ST-628
10,1821. 홈플러스 시흥점 맞은편 다비치안경 앞,20,200,37.45145798,126.90211487,ST-629
10,1822. 서울 시흥동우체국 앞,9,90,37.45299149,126.90090942,ST-630
10,1823. 상신정비공업 앞,0,0,37.45891190,126.89859009,ST-631
25,1824. 독산근린공원 입구,44,176,37.46455002,126.88372803,ST-632
10,1825. 한신아파트 앞 육교 아래,14,140,37.45470047,126.89105225,ST-633
10,1826. 한신코아 앞,28,280,37.45684052,126.88834381,ST-634
20,1827. 독산보도육교 앞 자전거 보관소,25,125,37.45672607,126.89306641,ST-660
10,1828. 한양수자인아파트 앞,8,80,37.47531891,126.89888763,ST-635
10,1829. 홈플러스 금천점 앞,15,150,37.46913910,126.89720154,ST-636
19,1830. 빅마켓 금천점 앞,10,53,37.47023010,126.89507294,ST-637
10,1831. 한국전력 구로금천지사 앞,8,80,37.47249985,126.89795685,ST-638
10,1833. 독산역 1번출구 A,9,90,37.46654129,126.89028168,ST-639
10,1834. 월드메르디앙 벤처센터 2차,3,30,37.47908401,126.87904358,ST-640
10,1835. STX V타워,3,30,37.47706985,126.88442993,ST-641
7,1836. 금천구립 독산도서관,9,129,37.46740341,126.90814209,ST-661
20,1839. 수출의 다리 아래,2,10,37.47743607,126.88615417,ST-1140
20,1840. 솔브레인이엔지 뒤편,14,70,37.47555161,126.88845825,ST-1141
12,1841. 가산동 주민센터,32,267,37.47695160,126.89186859,ST-1142
12,1842. 한울중학교,2,17,37.46257401,126.90686035,ST-1143
10,1843. 독산고등학교,16,160,37.47709656,126.91113281,ST-1144
15,1846. 롯데캐슬골드파크1차 동문,27,180,37.46017075,126.89604187,ST-1147
10,1847. 독산주공 14단지 버스정류소,17,170,37.46093369,126.88716888,ST-1148
9,1848. 벽산 디지털밸리 5차,0,0,37.47627640,126.88539124,ST-1149
10,1849. 대륭포스트타워5차,12,120,37.48135376,126.88694000,ST-1276
10,1850. 코오롱테크노밸리,9,90,37.48015976,126.88636780,ST-1277
10,1851. 가산디지털단지 9번출구 인근,0,0,37.48123169,126.88148499,ST-1403
10,1853. 서울디자인직업전문학교 앞,5,50,37.47248077,126.89586639,ST-1534
10,1854. 가산아네스트 오피스텔 앞,9,90,37.47817993,126.89740753,ST-1535
10,1855. 성지아파트 옆 도로변,8,80,37.45132065,126.89762115,ST-1536
10,1856. 모두의학교,8,80,37.47840881,126.90737152,ST-1537
10,1857. 주공14단지,14,140,37.46055984,126.88709259,ST-1538
10,"1858. 500번,507번 버스 종점 앞",35,350,37.43727112,126.90268707,ST-1648
13,1859. 대륭테크노타운 18차,27,208,37.46799850,126.88684082,ST-1734
10,1861.IBK기업은행 석수역 지점 앞,3,30,37.43698120,126.90329742,ST-1932
20,1862.스타즈호텔독산 빌딩 앞,4,20,37.46134567,126.89758301,ST-1933
9,1863.위너스 스포츠클럽 골프연습장옆,16,178,37.46053696,126.89860535,ST-1934
15,1864.산호시티빌 옆,5,33,37.45652008,126.89955139,ST-1935
10,1865.금천구청앞(M빌딩),4,40,37.45633316,126.89645386,ST-1936
10,1866.서울안천초등학교 옆,4,40,37.45777893,126.88942719,ST-1937
30,1867.대륭포스트타워6차 앞,1,3,37.48101044,126.88416290,ST-1938
10,1868.우리은행 시흥남자동화점 앞,6,60,37.44785309,126.90288544,ST-1939
15,1869.롯데캐슬골드파크3차 301동 앞,9,60,37.45901871,126.89671326,ST-1940
8,1870.독산3동주민센터 앞,9,113,37.47507095,126.90335846,ST-1941
10,1901. 신도림동주민센터 앞,26,260,37.50733185,126.87973022,ST-662
10,1904. 도림천역 1번 출구 앞,3,30,37.51424026,126.88287354,ST-663
20,1906. 신도림역 1번 출구 앞,3,15,37.50971985,126.89009857,ST-664
12,1907. 구일우성(아) 육교 밑,47,392,37.48963165,126.87625885,ST-665
12,1908. 해원리바파크 육교 밑,17,142,37.49528503,126.87216187,ST-666
5,1910. 낙원교회 맞은편,8,160,37.49750519,126.88437653,ST-667
18,1911. 구로디지털단지역 앞,9,50,37.48493958,126.90132141,ST-668
13,1912. 한신휴아파트 앞,34,262,37.48880005,126.89066315,ST-669
10,1914. 대림역4번출구,0,0,37.49440384,126.89444733,ST-918
10,1916. 구로중학교앞,13,130,37.49414062,126.88998413,ST-671
14,1920. 서울미래초등학교 사거리,3,21,37.50437927,126.88829803,ST-673
10,1924. 삼부르네상스파크빌,8,80,37.47874069,126.89509583,ST-674
20,1925. 동양미래대학교 정문 옆,48,240,37.49988937,126.86769867,ST-919
10,1928. 고척스카이돔구장 광장,7,70,37.49946976,126.86840057,ST-675
10,1929. 고척근린공원 고척도서관 앞,8,80,37.50381470,126.85195923,ST-676
7,1930. 개봉지구대 개봉치안센터,4,57,37.49768448,126.85372925,ST-677
10,1931. 개봉역2번출구 A,5,50,37.49499512,126.85825348,ST-920
16,1933. 개봉푸르지오아파트 상가,48,300,37.50170517,126.84728241,ST-678
10,1936. 개봉역 1번 출구 자전거보관서쪽,8,80,37.49428177,126.85921478,ST-870
15,1937. 한진아파트 입구,6,40,37.48606110,126.85201263,ST-679
10,1941. 오류동역 2번출구,9,90,37.49367142,126.84370422,ST-871
10,1943. 온수역 북측,0,0,37.49279022,126.82452393,ST-872
10,1946. 구로역 광장,1,10,37.50311661,126.88038635,ST-873
15,1951. 천왕이펜하우스 4단지 후문,14,93,37.48070526,126.83895874,ST-874
20,1952. 천왕연지타운2단지 앞,29,145,37.48210526,126.84572601,ST-875
20,1953. 천왕역 4번출구 뒤,22,110,37.48638535,126.83921051,ST-876
10,1955. 디지털입구 교차로,1,10,37.48288345,126.90103912,ST-936
15,1956. 동아1차APT105동 버스정류장(신도림중학교 방면),25,167,37.51000977,126.88204956,ST-1218
